text,nama paslon
"anis, Manusia Jumawa yg tidak tau berterima kasih, diangkat dari keterpurukan karir politik setelah dikandaskan dari jabatan mendiknas, manusia LAKNAT OPPORTUNIS ini, semoga dibenamkan Allah SWT DALAM KEHINAAN. Dalam ISLAM Ketinggian derajat dan kemuliaan seseorang bukan berdasarkan gelar akademis-nya, TETAPI  lebih kepada Akhlaq/budipekerti/atitude/etika. ORANG YG PANDAI RETORIKA DAN GEMAR BICARA CENDERUNG SEORANG PEMBUAL/PENDUSTA.",anies baswedan
rumah dp 0 %  janji anis tidak ada.ðŸ¤£,anies baswedan
SEMOGA AMIN..YG MWNJADI PRESIDEN ...AMIN ..AMIN..AMIN..YG LEBIH PANTAS ..YG TDK  NGUMBAR..JANJI ..PAK.ANIS BISA DIPERCAYA..UNTUK MEMIMPIN NEGERI INI..TIDAK PEMBOHONG. ..SEMOGA ALLAH KABULKAN  AMIN..AMIN..AMIN..,anies baswedan
"Jawaban pak anis cerdas dan jelas,sudah terlihat pak anis orangnya pintar dan iqnya tinggi",anies baswedan
"Kami butuh presiden seperti &quot;Pak ANIES&quot; yang cerdas akal dan cerdas kinerjanya.  Hanya pak &quot;ANIES&quot; yang mampu mewujudkan keadilan, kesejahteraan, kemakmuran, kedamaian dan keamanan untuk Indonesia",anies baswedan
"MasyaaALLAH pak Anis semua yang di bicarakan ternilai asli dari lubuk hati sendiri kesemangatan, tujuan kemantapannya <br>Tidak dari yang lain agar memikat Rakyat dari perkataan, justru dengan kesungguhan mentalnya jelas kepribadian ternilai perhatian Rakyat ikut Rakyat bikin semangat juga, mengubah hati Rakyat menujuh ikut bangkit bersatu <br>Banget pengaruh hati jadi harus cerdas dalam kebaikan.",anies baswedan
Kami memilih pa Anis yg cerdas rekam jejak ya bagus ga malu maluin jadi presiden RI th 2024,anies baswedan
"Sy lulusan SD doang, tp sy mengertj apa yg di sampaikan capres dan sy jg ngerti kok bahasa akademisnya pak anis dan itu sy pahami daging semua, sy ingin pemimpin yg se cerdas pak anis, jujur amanah adil dan mengatasi kemiskinan d negri ini,",anies baswedan
luar biasa pak Anies cerdas bermutu tinggi inilah seorang pminpin.. insyaAlloh  p Anies  presiden RI,anies baswedan
Saya sangat bangga dengan tampilan dan statement yg  di kemukakan pak Anies  <br>Sungguh sangat cerdas  dan  to the point â¤,anies baswedan
Pak Anis sangat cerdas dalam menyampaikan kta demi kata kalimat demi kalimat,anies baswedan
"Apa yang disampaikan pak Anies lebih lengkap, akurat dan tepat. memang Paslon 1 ini memang benar2 cerdas",anies baswedan
Kalo soal kejujuran saya salut sama bpa Prabowo   dan saya sangat menghargai itu  . Harus nya bapa itu punya wakil yg cerdas kaya dulu sama sandi .  Tpi program bpa saya tida setuju .     Bpa Anis cepat tanggap menemukan solusi.memakai data  .. hebat ðŸ«°,anies baswedan
"Tabarrakallah Abah anis the best, agamis , santun , ramah kecerdasannya tidak di ragukan",anies baswedan
"masya&#39;allah pk.Anis sangat cerdas, Amanah dan cara penyampaiyannya sangat rincih sangat dimengerti. Rakyat Indonesia butuh pemimpin yg cerdas, cerdik, jujur, Amanah seperti pk. Anis bukan presiden yg hanya menonton bila ada pertanyaan apalagi alasan yg gak jelas dan gak masuk akal. Memang pk. Anis lah yg sangat cocok jdi presiden",anies baswedan
Udah mantap pilih Anies Baswedan Muhaimin Iskandar.<br>Cerdas amanah berani religi santun gagah berwibawa.<br>Untuk dunia internasional dan PBB Anies Baswedan sudah terbukti di hargai dan di hormati.<br>Soekarno Soeharto SBY dan Anies Baswedan adalah gabungan ketiganya.,anies baswedan
"Penyampaian gagasan misi visi nya mencerdaskan pemilih dan closing statement debat nya sangat mengharukan serta menyentuh hati.<br>Anies Baswedan is the best.. terbaik di antara 2 Capres baik lainnya.<br>secara pola pikir smart sekali, dlm penyampaian nya relevan mudah dipahami, religius dlm bertutur kata dan mengayomi seluruh masyarakat dlm kebhinekaan tanpa membedakan golongan ras suku maupun agama, serta terpenting penuh semangat untuk memimpin Indonesia menuju Perubahan.<br><br>Bismillah..<br>In syaa Allah 14 Februari 2024 Anies Baswedan dan Muhaimin Iskandar terpilih sebagai Presiden dan Wakil Presiden RI ke 8.<br>â¤ï¸ AMIN â¤ï¸â˜ðŸ»ðŸ†ðŸ¤ðŸ»",anies baswedan
Kelihatan pak anis pandai bersilat lidah .<br>memang cerdas tapi gk tau deh kerjanya mah,anies baswedan
"Jawaban pak anies cerdas dan bijaksana, pak prabowo tegas dan padat, pak ganjar kalem dan mendetail. 3 putra bangsa yg hebat, siapapun yg terpilih semoga bisa membawa indonesia tercinta menjadi lebih baik.",anies baswedan
Amin in syaa Alloh menang 1 putaran<br>Anies cerdas pintar amanah intelektual tinggi wawasan nya agamis<br>Anies sgt berbobot skl dalam berfikir nya<br>Anies is the best<br>Amin menang<br>Aamiin yaa Alloh,anies baswedan
"Orang cerdas pilih Anies â¤â¤,  maaf klu 02 apa berani memberantas korupsi pastinya tambah ruwet korupsi melenggang...klu ganjar blm tau berani gak partanya bnyk korupsi juga di partai pdip...klu yg berani Anies oposisi akan babat habis korupsi dan tidak ada oligarki lagi..Anies â¤â¤â¤",anies baswedan
gagasan paling berbobot ada di 01 pak anis emg cerdas,anies baswedan
Disini sudah jelas 01 Abah Anies presiden Indonesia 2024. Debat ke 5 ini Abah Anies paling Cerdas dan pintar pertanyaan padat langsung gampang di mengerti...keren pak Anies â¤,anies baswedan
Sing cerdas pak anis baswedan...tes tes tes cerdas klo jawab..jago iku t...stttss....tak kandani z sing dadi presiden pak prabowo...,anies baswedan
"Pak Anies memang orang cerdas, memahami secara mendasar dan detail setiap permasalahan. ðŸ‘ðŸ‘ðŸ‘ðŸ‘ <br>Semoga Pak Anies menjadi Presiden RI 2024/2029<br>Sehingga bisa terealisasi kan cara mengatasi setiap permasalahan di negeri ini.",anies baswedan
"Pak Anies Baswedan tetap is the best..<br>dalam gagasan, misi visi dan berpikirnya smart sekali.<br>Pak Prabowo Subianto dlm pemaparan gagasan misi visi nya kurang solutif hanya berpangku dan terkesan membanggakan pencapaian pemerintah sekarang.<br>Pak Ganjar Pranowo gagasan misi visi terlihat baik berdasarkan data dan penyampaian cukup rasional dan dipahami.<br><br>Indonesia butuh sosok calon Pemimpin cerdas dan visioner untuk menuju Perubahan masyarakat yg Adil Makmur Sejahtera dan Bermartabat.<br><br>Bismillah<br>14 Februari 2024 semoga pilihan itu untuk Anies Baswedan sebagai Presiden RI ke 8<br>â¤ï¸ AMIN â¤ï¸â˜ðŸ»ðŸ†ðŸ¤ðŸ»",anies baswedan
Cerdas tapi ga punya adab buat apa pak anies. Iblis pun lebih cerdas,anies baswedan
Kinerja pk prabowo pling bagus meskipun anis cerdas dlm berkata,anies baswedan
Semakin yakin untuk pilih pak anis yang cerdas yg perduli dengan rakyat kecil,anies baswedan
"Anies Baswedan untuk debat pertama terbaik diantara Capres lainnya.. secara keseluruhan penyampaian gagasan, pertanyaan dan jawaban dari Panelis maupun Capres lain.. diulas dengan sangat cerdas, smart, berkualitas dan objektif..<br>Capres yg sosoknya cerdas, smart dan visioner â˜ðŸ»",anies baswedan
Closing statement Anies Baswedan sangat berkelas dan penuh wibawa.<br>Ciri pemimpin cerdas dan ber integritas â¤,anies baswedan
Masyallahh jawaban anis bener2 cerdasss masyaallahhh,anies baswedan
"Pa anis saya pegang omongan nya, anda terlihat cerdas, mudah mudahan kecerdasan anda tidak untuk membodohi rakyat .",anies baswedan
"Bijaksana, cerdas tapi gak muluk muluk terhadap apa yg seharusnya di selesaikan karena kata kata itu percuma tanpa bukti aktualnya, itu aja si harapan saya mh. untuk masalah polusi tentunya benar pak anies menjawab bahwa intinya arah angin sangat berpengaruh, dan tentunya sulit tuk bisa mencapai kota yg Bebas polusi meskipun meminimalisir asap&quot; Pabrik atau kendaraan karena secara integral sebuah kota itu selalu kekurangan akan tumbuhan.",anies baswedan
"20.23....cerdas  skli bpk anies,tp  bkan hnya  berbicara tpi terlaksana smua programnya....bravo ARB",anies baswedan
Pak ANIES  cerdas dan sopan dlam ber bicara  PAK ANIES DI HATI  umat yq akal sehat moga pak ANIES DI BERI AMANAH UNTUK Memipin banqsa Aamiiinn,anies baswedan
Anis nampak cerdas dan pintar...semakin mempersona rakyat Indonesia... Tidak gampang emosional...jiwa pemimpin sangat besar ...pak Anis in the best...,anies baswedan
Anies cerdas sih<br>Di jakarta ga di sorot aja kinerja nya,anies baswedan
"Pak anies begitu cerdas. Menanggapi perdebatan ini dengan kepala dingin, dan tenang.",anies baswedan
prabowo itu baik tp masih kurang cerdas  kalau Anis tegas tp cuma omongnya doang kerjanya kurang bagus,anies baswedan
jawaban anis cerdas,anies baswedan
Ternyata bapak Anis memang cerdas dan cermat. Jawabannya akurat. Klu bpk prabowo menyimpang dan bpk ganjar ngikuti bpk anis.,anies baswedan
Kecerdasan p Anis jauh di atas yg lain...,anies baswedan
"Orang cerdas udah pasti milih pak anis,, kelihatan jelas sih kualitas dan kapasitas pak anis sebagai pemimpin negara, jauh diatas yang lain,, <br>Dari segi pemikiran, ide, ketenangan berfikir, merespon, bahasa tubuh yang memperlihatkan bahwa beliau benar-benar orang yang cerdas dan berdedikasi tinggi. <br>Niatnya kelihatan jelas, bukan untuk uang, jabatan, atau kesenangan pribadi, tapi untuk memperbaiki negara yang udah hancur lebur ini,, <br><br>Cuma yang bisa menilai kualitas beliau ya orang cerdas juga,, masalah sekarang adalah negara kita kekurangan orang cerdas. <br>Apalagi generasi z, mohon maaf. Pada rusak. <br>Baca buku males, pikiran dangkal, wawasan ya cuma modal fyp tiktok, maunya semua hal  gampang, wajar korupsi dimana2, kebiasaan dari kecil emg nyelesain masalah pake uang. <br><br><br>Moga pemimpin kedepan adalah orang cerdas yang mementingkan pendidikan. Karena pendidikan di negara kita emg udah sehancur lebur itu. <br>Orang nya aja yang banyak, tapi pada rusak.",anies baswedan
"MassyaaAlloh Pa Anis berbicaranya tenang, berwibawa dan cerdas.. ya Alloh berikanlah pemimpin yg terbaik dari pandangan Mu untuk Indonesia.. aamiin ya robbal&#39;alamiin..",anies baswedan
Bpk anis memang hebat dn cerdas tangkas hidup bpk anisðŸ’ªðŸ’ªðŸ‘,anies baswedan
"Tidak bisa kita pungkiri Anis rupanya lebih cerdas cara menjawab, &amp; merespon semua pertanyaan2 yg ada, setelah itu Ganjar, pak Prabowo mungkin karena udah terlalu tua sehingga menanggapi2 nya terkesan keteteran,,,,,",anies baswedan
"Pak Anies Cerdas dan wibawanya terjaga sekali, fix 2024 pilih Pak anies..",anies baswedan
Bravo wakanda no more infonesia forever ....orang cerdas tau artinya. ...pemimpin tanpa etika n halalkan sgala cara out....kalo syarat aja udah curang apalagi kalo jd president....anis baswedan pemimlin beretika...percuma. Tegas n sok nasionalis kalo ga pny etika n rasa malu.....ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ’ªðŸ’ªðŸ’ªðŸ’ªðŸ’ª,anies baswedan
"Pak Anis cerdas pak ganjar jg cerdas, sy tertarik dgn pertanyaan dn jawaban terkait IKN, pertanyaan nya mantap jawabannya lebih mantap lg, jd sy pilih yg tdk boleh lari dri masalah,,,",anies baswedan
pa Anis tenang dan cerdas. hidup pa Anis..,anies baswedan
Sudah kelihatan mana yang cerdas tegas serius. Anis aamiinðŸ¤²ðŸ¤²,anies baswedan
"Pintarnya anis disini saya lihat dr penyampaian visi misi nya adalah mengaitkan pristiwa yg akan menjtuhkan lawan, dan tujuan kita ketahui bersama sama tk lain tak bukan ke capred no 02... <br>Jadi hebatnya anies hanya menjatuhkan orangblain .. artinya gajah fisebwrang lautan kelihatan, semut didepan mata tdk nampak.. klw kecerdasan ini yg fibanggakan oleh pendukungnya nauzubillahiminzalik aku dan keluargaku akan memilihnya... Biarpun pakai jubah dan bejenggot panjang beliau meyakinkan kami dgn agamanya yg masih kuat , selagi menjatuhkan orang lain ..  tidak akan berkah dunia dan akhirat negara ini...",anies baswedan
"Ini real penilaian adu gagasan dari semua kandidat tadi malam :<br><br>1. Pak Anies terlihat lebih Percaya Diri, pembawaan santai namun serius, cukup memahami isi materi dan sedikit lebih menguasai panggung saya rasa untuk saat ini cuma pak Anies yang masih lebih unggul, karna mampu mempresentasikan keadaan indonesia saat ini, contohnya pada isu Kanjuruhan, KM50, Hukum dan Keadilan.. <br><br>2. Prabowo kurang mampu mengontrol emosi, sempat mengunakan penyerangan personal bukan berdasar pada kebijakan/kinerja kandidat.. cara komunikasi beliau masih terlalu dasar/awam sehingga terdengar kurang berkualitas sebagai seorang elit politik dan masih banyak bercanda..<br><br>3. Ganjar terkesan kaku dan masih terlihat bingung dalam mengunakan kosa kata, sehingga terkesan cara komunikasinya berputar seolah memaksakan agar terlihat cerdas.. <br>Namun overall masih bisa di pahami arahnya..<br><br>Maaf jika tdk sependapat namun ini real penilain saya..",anies baswedan
"Memang pak anis  cerdas terarah tujuan gagasan kefepam <br>Yg lain tanya pada diri anda yg nonton  dan mendenar. ,pak anis .terarah yg di inginkan.pendegar dan puas.",anies baswedan
Anis memang Primus inter Pars Negara jadi terhormat krn dunia mengakui hasil karyanya saat jadi gubernur DKI dan kecerdasannya ANIS RI 1. AMIN,anies baswedan
Pak anis cerdas dan pintar juga terbukti apa yg di janjikannya susuai impian rakyat Amin ðŸ‘,anies baswedan
Pak Anies lah yang mantap cerdas dan tidak emosi,anies baswedan
"bisa terlihat dari masing&quot; Capres2024 benar bahwasanya Bpk Anies yg itu sgt cerdas, Problemsolving yg baik dr Pak Ganjar, dan Ketegasan dr Pak Probowo.. siapa yg cocok utk jd pemimpin dr ke3 kategori tsb..??",anies baswedan
"Pentingnya pilih pemimpin CERDAS yg LUGAS dalam menyampaikan aspirasi dan solusi..<br><br>Paling gak dari situ bisa kasih gambaran bagaimana kecepatan dan ketepatan BERPIKIR KRITIS beliau dalam menghadapi masalah kenegaraan, serta KETENANGAN dan KESABARAN menghadapi oposisi..<br><br>At least, we can judge by how quick his reasonable thinking.. Karena pemimpin yg CERDAS diharapkan bisa kasih kontribusi ide2 jadi gak cuma blong ikut arus aja..<br><br>Semoga PAK ANIS bisa menunjukkan MORALITAS pemimpin yg BAIK ketika menjadi PRESIDEN nantinya.. AMIIN",anies baswedan
"Pak Anis cerdas, bicara ga asal . Mantab pilih pak Anisâ¤",anies baswedan
Pak Anis sosok yang sangat kharismatik. Wajahnya selalu teduh. Sikapnya tegas. Pribadi cerdas yang sangat dibutuhkan untuk menjadi presiden Indonesia tahun 2024. Kerja nyata sudah dibuktikan saat menjadi gubernur Jakarta. Banyak sekali masyarakat yang merasaskan manfaatnya. Amin  untuk Indonesia lebih jaya.,anies baswedan
"Pak anies udh paling sempurna buat dijadikan pemimpin, fisik nya masih kuat ilmu pengetahuannya banyak cara berfikirnya cerdas dan bijak Pula.",anies baswedan
"Udah keren,cerdas apalagi yg kurang dari pa Anis bukti kepemimpinan udah jelas, dijakarta wkt jadi gubernur JIS berdiri megah jadi kebanggaan nasional, banyak spot2 selfy yg dibuat untuk masyarakat Jakarta,pokoknya Anis lah yg cocok jd pemimpin RI",anies baswedan
"Pak anies sosok pemimpin yg sangat pantas memimpin negara indonesia, beliau cerdas bahkan banyak penghargaan yg beliau dapat saat menjadi gubernur",anies baswedan
"Subhanallah begitu cerdas, pintar, sopan, memiliki ide gagasan yang luar biasa dan penuh semangat tinggi serta kualitas pengetahuan yang begitu dalam dari semua aspek itulah pak anies baswedan. Calon presiden dengan kemampuan kepemimpinan dan kapasitas diatas yang lainnya. Sungguh sangat luar biasa, semoga terpilih di pilpres 2024.amin",anies baswedan
Pak Anies ini selain ganteng secara fisik beliau juga cerdas. Terbukti sewaktu jadi gubernur DKI Jakarta beliau banyak mengeluarkan program-program hebat.,anies baswedan
kinerja anies ketika menjadi Gubernur Jakarta sangat diapresiasi dengan tidak membeda-bedakan agama dan dengan cara berbicara Pak Anies sangat cerdas dan  tenang,anies baswedan
"Pak Anies tokoh muda yang sederhana dan cerdas,saat jadi gubernur Jakarta beliau banyak melakukan terobosan dan pembangunan contohnya membangun  stadion JIS dan masih banyak lagi.",anies baswedan
"Pak Anies sosok muda yang sederhana,punya komitmen untuk membangun negeri,kecerdasannya tidak di ragukan lagi.",anies baswedan
Pak Anies Baswedan adalah sosok seorang yang memiliki nilai kecerdasan dan kepintaran yang sangat tinggi untuk membawa perubahan Indonesia menjadi lebih maju dan berkembang.<br>Pak Anies Baswedan bisa presiden 2024,anies baswedan
komentar dari Pak Anies cerdas dan ngena dan memalng layak calon Presdien selanjutnya,anies baswedan
Saya suka dengan kecerdasan pak Anies dalam penyampaian setiap jawaban yang diberikan,anies baswedan
"Penampilan fisik Anies sangat menawan, mencerminkan kecerdasan dan keberlanjutan gaya hidup sehat, berbeda dengan capres sebelah yang suka makan junk food dan fast food sehingga sakit sakitan",anies baswedan
"Pak Anies memang cerdas, program-programnya cemerlang dan menyentuh rakyat secara langsung.",anies baswedan
"Dilihat dari gaya bicaranya, pak anies ini adalah sosok yang cerdas dan bertanggung jawab. Pilihan yang tepat untuk jadi pemimpin 2024",anies baswedan
"Pak Anies memang cerdas dalam menyampaikan gagasan dan begitupula dengan Cak Imin, pasangan serasi dan melengkapi <br>Salam perubahan",anies baswedan
Anis baswedan cerdasnya luar biasa,anies baswedan
"Selain gagah berwibawa pk anis juga teruji ketika menjadi gubernur dki. Jadi saya tidak ragu dengan semua program, ide dan gagasan dan juga jawaban yang elegan dan cerdas.",anies baswedan
"Pak Anies calon Presiden yang penuh gagasan, memiliki visi dan misi yang jelas, cerdas, banyak prestasi dan terbukti bekerja nyata",anies baswedan
"Pak Anies pemimpin cerdas,kerja nyata, sederhana dan merakyat, Pak Anies selalu memberikan yang terbaik dan solusi untuk rakyat dan sudah layak jadi presiden RI 2024",anies baswedan
Saya dan keluarga akan mendukung pak Anies dan pak amin disni saya mengakui pak anies sangat cerdas Menanggapi semua pertanyaan,anies baswedan
Bapa Anies Baswedan terlihat cerdas sekali saat memaparkan jawaban jawabannya,anies baswedan
"Pak Anies sungguh luar biasa. Saya salut dan kagum dengan Jawaban pak Anies  yang hebat, dan cerdas. Pemimpin yang patut kita pilih.. Semoga terpilih 2024 kelak.",anies baswedan
"Pak Anies orang yang cerdas, berani, bijaksana dan tegas dalam mengambil keputusan, cocok sekali untuk jadi presiden",anies baswedan
Luar biasa pak anies cerdas bngt sat set sat set penjelasannya pokoknya mah keren bngt,anies baswedan
Pak Anis the best liat aja cara menjawab sangat tegas ... Lugas dan cerdas,anies baswedan
"Pak Anis keren mampu memaparkan semua penjelasan dan gagasan dengan baik, makin yakin pilih pak Anis orang pintar dan cerdas, the next presiden Indonesia.",anies baswedan
